,loss,mae,mse,r2,val_loss,val_mae,val_mse,val_r2
91,22.63208770751953,3.2060649394989014,16.918785095214844,0.9524136781692505,82.15178680419922,5.019943714141846,76.40422821044922,-84125128.0
92,20.62748146057129,2.900425434112549,14.909249305725098,0.9612050652503967,79.6004409790039,4.909309387207031,73.85691833496094,-68836840.0
93,19.999147415161133,2.839221477508545,14.28011417388916,0.9631770253181458,78.92069244384766,4.881535053253174,73.1781005859375,-66063852.0
94,20.95893669128418,2.913726329803467,15.243470191955566,0.9582981467247009,80.92707061767578,5.0002641677856445,75.1790771484375,-80064440.0
95,20.522769927978516,2.953094005584717,14.806629180908203,0.95399010181427,82.4967041015625,5.11837100982666,76.74529266357422,-81995560.0
96,21.36394691467285,3.004072904586792,15.648882865905762,0.9577541351318359,80.37078857421875,5.001473903656006,74.6211166381836,-68514152.0
97,20.109821319580078,2.921391487121582,14.392134666442871,0.9557042717933655,78.84896850585938,4.9233832359313965,73.09879302978516,-63279920.0
98,21.431821823120117,3.0068914890289307,15.709393501281738,0.9485092163085938,79.1881103515625,4.961828231811523,73.42694854736328,-67073900.0
99,20.118202209472656,2.9014525413513184,14.385207176208496,0.9566984176635742,78.65127563476562,4.95704984664917,72.88440704345703,-59263612.0
100,20.041963577270508,2.891451835632324,14.309520721435547,0.9593515396118164,78.9688491821289,4.99314022064209,73.20166015625,-60247008.0
101,20.924049377441406,2.9981439113616943,15.192254066467285,0.9540747404098511,79.2130126953125,5.007730960845947,73.44989776611328,-63245964.0
102,20.38683319091797,2.9617068767547607,14.660319328308105,0.9586319327354431,80.37134552001953,5.07699728012085,74.6057357788086,-70069768.0
103,21.532108306884766,3.063762664794922,15.802109718322754,0.9527645111083984,76.89057159423828,4.866735458374023,71.12625122070312,-51398912.0
104,19.689470291137695,2.7931904792785645,13.953763961791992,0.9601277112960815,76.14847564697266,4.849557399749756,70.38037872314453,-43847520.0
105,19.041353225708008,2.8128368854522705,13.301772117614746,0.9540959596633911,76.09162902832031,4.869352340698242,70.32046508789062,-44666820.0
106,20.3192195892334,2.9468564987182617,14.578681945800781,0.9468019008636475,79.03062438964844,5.070803642272949,73.24872589111328,-55390480.0
107,21.132888793945312,3.017207384109497,15.387361526489258,0.9611117243766785,84.32054901123047,5.468888759613037,78.52462005615234,-82988808.0
108,22.20703887939453,3.2087044715881348,16.45245933532715,0.9557688236236572,83.8740463256836,5.42758846282959,78.07183074951172,-89782632.0
109,23.477678298950195,3.327866554260254,17.715742111206055,0.9529581069946289,78.81132507324219,5.063838005065918,73.0058364868164,-74774960.0
110,21.251001358032227,3.089879274368286,15.480657577514648,0.9590794444084167,77.85376739501953,5.0159912109375,72.04496765136719,-74776704.0
111,19.94471549987793,2.928636074066162,14.171509742736816,0.9673211574554443,75.8526382446289,4.8865838050842285,70.04227447509766,-64131924.0
112,19.99989128112793,2.9270713329315186,14.222405433654785,0.9662460684776306,72.31315612792969,4.686004638671875,66.51001739501953,-51662444.0
113,19.17900848388672,2.7457950115203857,13.405447006225586,0.9666256308555603,70.22711181640625,4.572965621948242,64.43025207519531,-39725504.0
114,18.13008689880371,2.669173002243042,12.357138633728027,0.971490740776062,71.42597198486328,4.6617560386657715,65.62367248535156,-46517364.0
115,19.16861343383789,2.832362651824951,13.394539833068848,0.9598481059074402,71.49773406982422,4.678347110748291,65.68968200683594,-46109516.0
