股票代码,股票简称,截止日期,行业代码,上市日期,所属省份,上市状态,wufei,zhaochenyv,yuanchun,lishouxi,固定资产数字化,无形资产数字化,数字技术应用z,互联网商业模式z,智能制造z,现代信息系统z,csmar
002162,悦心健康,2016,30.0,2007-08-23,上海市,正常上市,0.6931471805599453,0.2752525531455759,0.8034026465028355,0.1302992791032136,0.0,0.0018950708088341555,2.0,0.0,0.0,0.0,37.9959
002162,悦心健康,2017,30.0,2007-08-23,上海市,正常上市,0.6931471805599453,1.0216170256336008,1.5130023640661938,0.1302969831431464,0.0,0.0023686724548244204,3.0,0.0,1.0,5.0,37.775
002162,悦心健康,2018,30.0,2007-08-23,上海市,正常上市,0.0,0.0017887422171521475,0.5469078670593185,-1.1562123951997404e-05,0.0,0.00238498962286953,0.0,0.0,0.0,0.0,37.0372
002162,悦心健康,2019,30.0,2007-08-23,上海市,正常上市,1.0986122886681098,0.9375080721458385,1.1282051282051282,0.1778708990759911,0.0,0.001954837083777169,0.0,3.0,5.0,0.0,38.5914
002162,悦心健康,2020,30.0,2007-08-23,上海市,正常上市,0.0,0.5721312925650746,0.8585858585858586,-4.540369423836283e-06,0.0,0.0009365696134033344,0.0,0.0,7.0,0.0,39.059
002162,悦心健康,2021,30.0,2007-08-23,上海市,正常上市,0.6931471805599453,0.9766387425075234,1.4961725817675715,0.1122268011930859,0.0,0.0006643169246318988,2.0,2.0,3.0,1.0,39.0944
002162,悦心健康,2022,30.0,2007-08-23,上海市,正常上市,1.0986122886681098,1.3422911074541857,1.6140109890109893,0.17787665298303756,0.0,0.0007679436848030101,1.0,3.0,7.0,1.0,37.0474
002162,悦心健康,2023,30.0,2007-08-23,上海市,正常上市,2.302585092994046,2.98302774890539,3.4223392252726588,0.7385072644273114,0.0,0.001260184534362247,3.0,4.0,19.0,3.0,43.0649
002164,*ST 东力,2014,34.0,2007-08-23,浙江省,正常上市,0.0,0.5136556654902551,1.8552036199095023,0.0,0.0,0.0,0.0,0.0,5.0,1.0,26.2635
002164,宁波东力,2015,34.0,2007-08-23,浙江省,正常上市,0.0,0.43202297043953763,2.2282241728561782,0.0,0.0,0.0,0.0,0.0,4.0,1.0,27.2345
002164,宁波东力,2016,34.0,2007-08-23,浙江省,正常上市,0.6931471805599453,0.6482309493590627,2.2277227722772275,0.14558342377638045,0.0,0.006964797928252205,0.0,0.0,4.0,3.0,31.6798
002164,宁波东力,2017,34.0,2007-08-23,浙江省,正常上市,1.0986122886681098,1.8871418380451797,8.431018935978358,0.23079283728106587,0.0,0.001020141303483694,2.0,0.0,12.0,6.0,32.2353
002164,宁波东力,2018,72.0,2007-08-23,浙江省,正常上市,0.0,0.6544133617965217,7.343283582089552,-2.4834492094124916e-05,0.0,0.005122761715721884,1.0,0.0,5.0,1.0,31.8509
002164,宁波东力,2019,35.0,2007-08-23,浙江省,正常上市,1.3862943611198906,1.612444089180103,5.330700888450148,0.38812647175266507,0.0,0.0060241591219016245,5.0,2.0,7.0,0.0,38.9712
002164,宁波东力,2020,35.0,2007-08-23,浙江省,正常上市,1.3862943611198906,1.798615812218109,4.868549172346641,0.38813263283052635,0.0,0.004753276122729053,5.0,2.0,8.0,1.0,40.697
002164,宁波东力,2021,35.0,2007-08-23,浙江省,正常上市,1.3862943611198906,1.6869139566663702,3.5608308605341246,0.3881399757120073,0.0,0.0032386153037647237,3.0,2.0,10.0,1.0,42.6088
002164,宁波东力,2022,35.0,2007-08-23,浙江省,正常上市,0.0,1.035121204751558,3.1860970311368573,-1.7686355425760668e-05,0.0,0.003648272093600443,2.0,0.0,8.0,1.0,35.0068
002164,宁波东力,2023,34.0,2007-08-23,浙江省,正常上市,0.0,2.262461232234635,5.508474576271186,-2.816763572763921e-05,0.0,0.00732356784491608,6.0,0.0,15.0,2.0,34.5662
002165,红宝丽,2014,26.0,2007-09-13,江苏省,正常上市,0.0,0.2448980851521523,0.8600797147052653,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.427
002165,红宝丽,2015,26.0,2007-09-13,江苏省,正常上市,0.0,0.619147855726923,1.2582573136206354,0.0,0.0,0.0,0.0,0.0,5.0,2.0,32.9439
002165,红宝丽,2016,26.0,2007-09-13,江苏省,正常上市,0.6931471805599453,0.29261707552405325,1.2987012987012987,0.14561718822389624,0.0,0.0,0.0,0.0,1.0,2.0,36.3242
002165,红宝丽,2017,26.0,2007-09-13,江苏省,正常上市,0.0,0.8767400404707799,1.4160891834890026,0.0,0.0,0.0,0.0,1.0,6.0,2.0,34.9603
002165,红宝丽,2018,26.0,2007-09-13,江苏省,正常上市,0.0,0.8655746448765341,1.6319129646418857,0.0,0.0,0.0,0.0,2.0,5.0,1.0,33.3838
002165,红宝丽,2019,26.0,2007-09-13,江苏省,正常上市,0.0,1.0263497650819597,1.53347095252138,0.0,0.0,0.0,1.0,2.0,4.0,2.0,33.2726
002165,红宝丽,2020,26.0,2007-09-13,江苏省,正常上市,0.0,1.0655886357432667,1.1668611435239207,-1.2604853728415977e-06,0.0,0.00026000798352336467,0.0,3.0,4.0,2.0,33.3181
002165,红宝丽,2021,26.0,2007-09-13,江苏省,正常上市,0.0,0.7724973075513947,1.4714313013567744,-8.937615056721547e-07,0.0,0.00018436162120369682,0.0,0.0,3.0,5.0,33.4457
002165,红宝丽,2022,26.0,2007-09-13,江苏省,正常上市,0.0,1.6355625007190941,1.9022294947842096,-7.697735462090594e-07,0.0,0.00015878587076995708,1.0,2.0,5.0,7.0,31.206
002165,红宝丽,2023,26.0,2007-09-13,江苏省,正常上市,0.0,1.438363552258749,2.1621621621621623,-1.60856216890897e-06,0.0,0.00033180790108426774,0.0,1.0,9.0,5.0,30.3423
002166,莱茵生物,2014,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,0.21098438047333581,1.2733060482037288,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0838
002166,莱茵生物,2015,27.0,2007-09-13,广西壮族自治区,正常上市,0.6931471805599453,0.34790000549281097,1.6216216216216217,0.11223002171637554,0.0,0.0,1.0,0.0,0.0,2.0,30.6686
002166,莱茵生物,2016,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,0.38694387016647536,1.511111111111111,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.6635
002166,莱茵生物,2017,27.0,2007-09-13,广西壮族自治区,正常上市,1.0986122886681098,0.8443550397894222,1.6199649737302975,0.17788037587557626,0.0,0.0,0.0,3.0,0.0,3.0,29.6241
002166,莱茵生物,2018,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,0.17595948969313951,1.9122609673790776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.6737
002166,莱茵生物,2019,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,1.2351477233344128,2.0988971896122375,-2.3291630418880536e-06,0.0,0.0004804506255024694,5.0,1.0,2.0,2.0,29.2671
002166,莱茵生物,2020,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,0.26875758033810276,1.4890016920473772,0.0,0.0,0.0,0.0,0.0,2.0,1.0,32.0739
002166,莱茵生物,2021,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,0.48784989255990013,1.3742926434923202,-3.5162722864460117e-06,0.0,0.0007253228688063572,1.0,0.0,3.0,1.0,31.3287
002166,莱茵生物,2022,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,0.3005775210743536,1.26883425852498,-2.562946710520782e-06,0.0,0.0005286746045914587,1.0,0.0,2.0,0.0,28.9006
002166,莱茵生物,2023,27.0,2007-09-13,广西壮族自治区,正常上市,0.0,0.6402062685988286,1.5700267618198038,-5.17347868575267e-06,0.0,0.0010671649111256287,1.0,1.0,4.0,0.0,28.422
002167,东方锆业,2014,26.0,2007-09-13,广东省,正常上市,0.0,0.0,1.5997490589711418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5083
002167,东方锆业,2015,26.0,2007-09-13,广东省,正常上市,1.6094379124341003,0.7312785241681528,1.8181818181818181,0.3844141748979524,0.0,4.8139341674060316e-05,2.0,2.0,0.0,1.0,40.9724
002167,东方锆业,2016,32.0,2007-09-13,广东省,正常上市,0.0,0.08166105415688106,0.7292173067574137,-1.8330841497875812e-07,0.0,3.781214155150737e-05,0.0,0.0,1.0,0.0,30.6913
002167,东方锆业,2017,32.0,2007-09-13,广东省,正常上市,0.0,1.918715710406934e-05,0.9836065573770493,-1.2402250396756168e-07,0.0,2.5582876138759124e-05,0.0,0.0,0.0,0.0,32.3289
002167,东方锆业,2018,32.0,2007-09-13,广东省,正常上市,0.0,0.10553512361381152,1.3388734995383196,-2.775140114950366e-07,0.0,5.724450285816364e-05,0.0,0.0,0.0,1.0,34.0165
002167,东方锆业,2019,32.0,2007-09-13,广东省,正常上市,0.0,0.5375535247051182,1.5632633121641426,-2.479785255431739e-07,0.0,5.115203855021681e-05,0.0,0.0,4.0,2.0,31.2162
002167,东方锆业,2020,32.0,2007-09-13,广东省,正常上市,0.0,0.13693888788271114,1.0169491525423728,-1.5036717176685296e-07,0.0,3.1017150981349816e-05,1.0,0.0,0.0,0.0,33.556
002167,东方锆业,2021,32.0,2007-09-13,广东省,正常上市,0.0,1.9098088076381616e-05,0.9645061728395061,-1.2344677699665755e-07,0.0,2.5464117435175488e-05,0.0,0.0,0.0,0.0,32.5835
002167,东方锆业,2022,32.0,2007-09-13,广东省,正常上市,0.6931471805599453,0.37425836236765053,1.7362083450014003,0.11222996618049491,0.0,1.1455723839778173e-05,0.0,0.0,2.0,2.0,32.0198
002167,东方锆业,2023,32.0,2007-09-13,广东省,正常上市,1.6094379124341003,1.046230234420432,2.2489777373920945,0.3844141500539685,0.0,5.326406131979483e-05,2.0,0.0,3.0,5.0,35.7821
002168,深圳惠程,2014,38.0,2007-09-19,广东省,ST,1.0986122886681098,0.16326539010143487,0.9962640099626401,0.17788037587557626,0.0,0.0,0.0,0.0,2.0,0.0,43.4273
002168,深圳惠程,2015,38.0,2007-09-19,广东省,ST,0.6931471805599453,0.5984389535165511,1.6574585635359116,0.11221953810324137,0.0,0.002162518637492985,0.0,2.0,3.0,0.0,47.7861
002168,深圳惠程,2016,38.0,2007-09-19,广东省,ST,1.791759469228055,0.906721496076499,3.5240040858018387,0.43098729985645584,0.0,0.00139772095856144,2.0,1.0,3.0,2.0,51.7216
002168,深圳惠程,2017,38.0,2007-09-19,广东省,ST,1.791759469228055,1.4720243280843552,6.0606060606060606,0.414790356088712,0.0,0.0013519776868717017,4.0,2.0,7.0,0.0,55.9392
002168,惠程科技,2018,38.0,2007-09-19,广东省,ST,3.091042453358316,5.765475265804817,9.269027882441598,1.3730460904432567,0.0,0.0009306163469324161,11.0,0.0,47.0,4.0,61.1355
002168,惠程科技,2019,38.0,2007-09-19,广东省,ST,3.2188758248682006,7.182856771903143,9.09456740442656,1.3048742933366642,0.0,0.0009736261357261889,18.0,4.0,44.0,4.0,64.0393
002168,惠程科技,2020,64.0,2007-09-19,广东省,ST,2.6390573296152584,4.832664037821227,8.43941537010844,0.9173023949047098,0.0,0.0010863737609294389,8.0,2.0,35.0,5.0,64.0393
002168,惠程科技,2021,64.0,2007-09-19,广东省,ST,2.302585092994046,4.975945827293003,9.211106214191274,0.764691320618706,0.0,0.0014522918394668121,7.0,1.0,38.0,7.0,55.6877
002168,惠程科技,2022,64.0,2007-09-19,广东省,ST,1.9459101490553132,4.696888673495237,8.131313131313131,0.5878038057692971,0.0,0.0013246334875089806,6.0,0.0,41.0,5.0,52.573
002168,惠程科技,2023,38.0,2007-09-19,重庆市,ST,2.302585092994046,4.913181899027392,6.991869918699186,0.7467375165056492,0.0,0.0016382006314715283,8.0,0.0,39.0,6.0,55.1964
002169,智光电气,2014,38.0,2007-09-19,广东省,正常上市,2.6390573296152584,2.1100552121326075,4.264234656149864,0.6088744517040607,0.0,0.0,2.0,1.0,10.0,8.0,47.7563
002169,智光电气,2015,38.0,2007-09-19,广东省,正常上市,2.302585092994046,3.521183375045525,4.782947751494671,0.736308534430404,0.0,0.0018657920627246647,11.0,4.0,7.0,7.0,51.6168
002169,智光电气,2016,38.0,2007-09-19,广东省,正常上市,1.6094379124341003,2.811117376491648,4.005235602094241,0.4794331490696664,0.0,0.0018082134239349207,9.0,1.0,12.0,4.0,53.6792
002169,智光电气,2017,38.0,2007-09-19,广东省,正常上市,2.0794415416798357,3.7607242125903246,3.4264803725881574,0.44537030518466153,0.0,0.0015810746039070641,7.0,13.0,5.0,1.0,41.5981
002169,智光电气,2018,38.0,2007-09-19,广东省,正常上市,3.091042453358316,5.094184767613072,5.150501672240803,1.1983258449785372,0.0,0.002017609432668155,11.0,17.0,6.0,1.0,57.2024
002169,智光电气,2019,38.0,2007-09-19,广东省,正常上市,3.295836866004329,10.587946517353028,5.906593406593406,1.1862023264475576,0.0,0.0024723205551047812,22.0,35.0,7.0,8.0,55.5695
002169,智光电气,2020,38.0,2007-09-19,广东省,正常上市,2.3978952727983707,7.9051246012902086,3.638888888888889,0.5031120960200662,0.0,0.0033896055001490523,21.0,19.0,9.0,9.0,55.132
002169,智光电气,2021,38.0,2007-09-19,广东省,正常上市,3.1780538303479458,12.204856776850468,4.356370782836554,1.0082124961194878,0.0,0.0034231636727203966,33.0,23.0,20.0,19.0,55.3283
002169,智光电气,2022,38.0,2007-09-19,广东省,正常上市,3.091042453358316,11.14971222491746,4.287369640787949,0.9800738224506689,0.0,0.0022014066438810283,33.0,19.0,17.0,18.0,49.9739
002169,智光电气,2023,38.0,2007-09-19,广东省,正常上市,2.5649493574615367,7.3018713064251015,2.8807894318000957,0.6583537382459932,0.0,0.003611129995657597,19.0,15.0,11.0,11.0,48.3495
002170,芭田股份,2014,26.0,2007-09-19,广东省,正常上市,2.4849066497880004,2.7156970225721047,3.0744974379188017,0.7648188026611329,0.0,0.0,4.0,3.0,2.0,14.0,37.5059
002170,芭田股份,2015,26.0,2007-09-19,广东省,正常上市,2.995732273553991,4.402795880962927,3.3707865168539324,1.0074818173580118,0.0,0.00020932467177293732,11.0,13.0,1.0,5.0,43.7537
002170,芭田股份,2016,26.0,2007-09-19,广东省,正常上市,3.58351893845611,5.33199990435195,4.604651162790698,1.3838447256949733,0.0,0.0005537401698741192,22.0,8.0,6.0,4.0,49.0279
002170,芭田股份,2017,26.0,2007-09-19,广东省,正常上市,3.044522437723423,3.3442360407604386,4.818481848184819,1.0941933721962365,0.0,0.0004998131203565965,18.0,2.0,0.0,5.0,47.2663
002170,芭田股份,2018,26.0,2007-09-19,广东省,正常上市,2.6390573296152584,1.9296942401786636,3.56145251396648,1.0237209460101468,0.0,0.00029070657218119235,7.0,2.0,5.0,2.0,49.8946
002170,芭田股份,2019,26.0,2007-09-19,广东省,正常上市,2.1972245773362196,1.2237157662086697,2.5064822817631804,0.5507267237642065,0.0,0.00012503525017285892,5.0,2.0,1.0,1.0,47.9302
002170,芭田股份,2020,26.0,2007-09-19,广东省,正常上市,2.833213344056216,2.398086449802437,2.345537757437071,1.2033665213661309,0.0,0.0001202195062881985,10.0,2.0,7.0,1.0,50.3429
002170,芭田股份,2021,26.0,2007-09-19,广东省,正常上市,2.9444389791664403,3.984224332984828,4.232049453162149,1.1872938636017898,0.0,6.957539282996037e-05,21.0,0.0,11.0,2.0,45.9247
002170,芭田股份,2022,26.0,2007-09-19,广东省,正常上市,2.8903717578961645,5.308822073622664,5.015304921120791,1.1621900410474628,0.0,0.00018053824735886516,21.0,6.0,13.0,3.0,44.4636
002170,芭田股份,2023,26.0,2007-09-19,广东省,正常上市,2.8903717578961645,5.320230933583419,5.051408135896289,1.1621884673354117,0.0,0.0005051574027044534,21.0,5.0,14.0,4.0,44.3507
002171,精诚铜业,2014,32.0,2007-09-21,安徽省,正常上市,0.0,1.0172571214876442,2.2520107238605895,0.0,0.0,0.0,0.0,0.0,6.0,5.0,26.6422
002171,楚江新材,2015,32.0,2007-09-21,安徽省,正常上市,0.0,0.5375806477829626,2.310344827586207,-4.2329746473385696e-07,0.0,8.73161423427591e-05,0.0,0.0,4.0,2.0,25.8844
002171,楚江新材,2016,32.0,2007-09-21,安徽省,正常上市,0.0,0.8640900776216511,2.1915037086985842,-2.85292359964428e-07,0.0,5.884899010112879e-05,0.0,0.0,8.0,2.0,27.9546
002171,楚江新材,2017,32.0,2007-09-21,安徽省,正常上市,0.6931471805599453,1.3300761211245136,2.6271471876052543,0.14561658382273707,0.0,0.0001246735027786017,0.0,0.0,15.0,1.0,35.479
002171,楚江新材,2018,32.0,2007-09-21,安徽省,正常上市,1.0986122886681098,1.5876345237208718,2.4838549428713366,0.25784682390113983,0.0,7.963063944701218e-05,0.0,1.0,16.0,1.0,32.805
002171,楚江新材,2019,32.0,2007-09-21,安徽省,正常上市,1.3862943611198906,1.8564528429085718,2.2299509001636664,0.3430270258670315,0.0,0.00016061577224354344,0.0,1.0,18.0,2.0,40.5873
002171,楚江新材,2020,32.0,2007-09-21,安徽省,正常上市,0.6931471805599453,2.1992567882415477,2.012692656391659,0.14561618916371724,0.0,0.00020608221892697647,2.0,0.0,21.0,2.0,42.0794
002171,楚江新材,2021,32.0,2007-09-21,安徽省,正常上市,1.3862943611198906,3.877115596064172,1.9892110586648686,0.2912335313150906,0.0,0.00017433066210547707,3.0,0.0,36.0,5.0,43.0677
002171,楚江新材,2022,32.0,2007-09-21,安徽省,正常上市,1.0986122886681098,7.469265602208908,2.698851730785349,0.23079612862330826,0.0,0.0003412161227862081,11.0,0.0,64.0,7.0,36.1591
002171,楚江新材,2023,32.0,2007-09-21,安徽省,正常上市,0.6931471805599453,7.275226902754135,2.8104575163398695,0.1456113317522208,0.0,0.0012080500287466028,10.0,0.0,62.0,8.0,36.4956
002175,广陆数测,2014,40.0,2007-10-12,广西壮族自治区,正常上市,0.6931471805599453,1.8252818436124885,6.835576669305886,0.11222724622825792,0.0,0.0005725168132094677,2.0,0.0,19.0,0.0,35.9133
002175,东方网络,2015,40.0,2007-10-12,广西壮族自治区,正常上市,1.791759469228055,0.6969332812393595,3.715846994535519,0.438482800420448,0.0,0.0029926084734898093,2.0,1.0,3.0,0.0,49.0896
002175,东方网络,2016,64.0,2007-10-12,广西壮族自治区,正常上市,1.0986122886681098,0.3976140486604662,3.8436050364479786,0.17786029767827718,0.0,0.00414165186284541,1.0,1.0,1.0,0.0,47.7816
002175,东方网络,2017,64.0,2007-10-12,广西壮族自治区,正常上市,0.0,0.0029643214390364103,1.9622641509433962,-1.9160867107094734e-05,0.0,0.00395242858538188,0.0,0.0,0.0,0.0,39.2761
002175,东方网络,2018,64.0,2007-10-12,广西壮族自治区,正常上市,0.0,0.16751826844119505,1.8850987432675044,-2.7489878667569606e-05,0.0,0.005670504453013555,0.0,0.0,2.0,0.0,39.354
002175,*ST 东网,2019,64.0,2007-10-12,广西壮族自治区,正常上市,0.0,0.5722523710091785,2.0610687022900764,-5.322999791265132e-06,0.0,0.0010980075388753161,0.0,0.0,7.0,0.0,39.9411
002175,ST 东网,2020,40.0,2007-10-12,广西壮族自治区,正常上市,0.6931471805599453,0.777017136711557,2.9154518950437316,0.11222552536842949,0.0,0.0009274890354633421,2.0,1.0,4.0,0.0,43.4555
002175,*ST 东网,2021,40.0,2007-10-12,广西壮族自治区,正常上市,1.9459101490553132,2.5803571006168022,5.394990366088632,0.5944392928156016,0.0,0.00048812020205951277,11.0,1.0,11.0,0.0,45.0478
002175,东方智造,2022,40.0,2007-10-12,广西壮族自治区,正常上市,2.1972245773362196,3.014656677097183,5.9116365899191035,0.6974769460884177,0.0,7.906185006603957e-05,14.0,1.0,10.0,1.0,42.5471
002175,东方智造,2023,40.0,2007-10-12,广西壮族自治区,正常上市,2.9444389791664403,9.134749505998782,12.39067055393586,1.4206261610115158,0.0,0.0013627503416588898,27.0,2.0,61.0,1.0,52.8375
002177,御银股份,2014,35.0,2007-11-01,广东省,正常上市,4.04305126783455,4.022423921097321,8.363858363858363,1.7368597473141891,0.0,0.0,12.0,6.0,2.0,11.0,47.5715
002177,御银股份,2015,35.0,2007-11-01,广东省,正常上市,2.5649493574615367,1.8675909065824638,5.413385826771654,0.979603898616778,0.0,0.0,4.0,0.0,11.0,4.0,58.9011
002177,御银股份,2016,35.0,2007-11-01,广东省,正常上市,2.9444389791664403,2.069480347031816,5.469356089992242,1.17443697444889,0.0,0.010882908618213918,6.0,2.0,7.0,3.0,56.3834
002177,御银股份,2017,35.0,2007-11-01,广东省,正常上市,3.8918202981106265,5.544832358054084,10.211267605633804,2.075122010324949,0.0,0.009456320613649863,17.0,1.0,32.0,4.0,55.9491
002177,御银股份,2018,35.0,2007-11-01,广东省,正常上市,3.4011973816621555,3.986663422246764,7.996146435452794,1.7548665227038274,0.0,0.003370547228515731,14.0,1.0,18.0,4.0,53.9414
002177,御银股份,2019,35.0,2007-11-01,广东省,正常上市,4.0943445622221,6.313523968713935,12.627489072365226,2.3439066472883305,0.0,0.002554615288413513,27.0,1.0,26.0,3.0,52.6358
002177,御银股份,2020,35.0,2007-11-01,广东省,正常上市,4.634728988229636,9.914041210794252,16.123424598000867,2.4885177411521107,0.0,0.00022385624916997258,43.0,1.0,42.0,4.0,53.9925
002177,御银股份,2021,35.0,2007-11-01,广东省,正常上市,3.58351893845611,3.974047414962796,8.859470468431772,1.5808794767829615,0.0,0.00015431044415213272,13.0,0.0,23.0,3.0,49.7807
002177,*ST 御银,2022,35.0,2007-11-01,广东省,正常上市,2.772588722239781,3.4050672075364425,7.363636363636364,0.9933753035785002,0.0,9.88278210320171e-05,12.0,0.0,19.0,2.0,48.4047
002177,御银股份,2023,35.0,2007-11-01,广东省,正常上市,1.3862943611198906,1.1065453968107029,5.69377990430622,0.22445945108308837,0.0,0.00012218756731255184,1.0,0.0,8.0,3.0,39.0993
002182,云海金属,2014,32.0,2007-11-13,江苏省,正常上市,0.0,0.31647657071000374,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.8385
002182,云海金属,2015,32.0,2007-11-13,江苏省,正常上市,0.0,0.0008640440637433769,1.1022044088176353,-5.585033141831818e-06,0.0,0.0011520587516578359,0.0,0.0,0.0,0.0,26.0767
002182,云海金属,2016,32.0,2007-11-13,江苏省,正常上市,0.0,0.3503902753888202,0.8489993935718617,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.7089
002182,云海金属,2017,32.0,2007-11-13,江苏省,正常上市,0.0,0.16326539010143487,1.025236593059937,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0478
002182,云海金属,2018,32.0,2007-11-13,江苏省,正常上市,0.0,0.32661007900525885,1.5828677839851024,-5.125739045438197e-07,0.0,0.00010573173651883726,0.0,0.0,4.0,0.0,26.3645
002182,云海金属,2019,32.0,2007-11-13,江苏省,正常上市,0.0,0.6194003624047952,2.0164301717699775,-1.6321600062162858e-06,0.0,0.0003366755704963734,0.0,0.0,5.0,2.0,25.9471
002182,云海金属,2020,32.0,2007-11-13,江苏省,正常上市,0.0,0.7248285607863965,1.4527845036319613,-1.2185275928337345e-06,0.0,0.00025135309707405366,0.0,0.0,5.0,3.0,28.4526
002182,云海金属,2021,32.0,2007-11-13,江苏省,正常上市,0.0,0.6776998030867915,1.7074117190531626,-5.033690701395361e-06,0.0,0.0010383299934687879,0.0,0.0,7.0,1.0,28.694
002182,云海金属,2022,32.0,2007-11-13,江苏省,正常上市,0.0,0.9224750972247786,1.1511216056670601,-4.239990573810547e-06,0.0,0.0008746086412484646,0.0,0.0,10.0,1.0,27.3756
002182,宝武镁业,2023,32.0,2007-11-13,江苏省,正常上市,0.0,1.7969691468383284,1.5302573614653374,-5.818968527233107e-06,0.0,0.001200314026287345,1.0,1.0,13.0,4.0,25.0231
002184,海得控制,2014,38.0,2007-11-16,上海市,正常上市,0.6931471805599453,6.1725858345644395,9.509202453987731,0.1398034366145945,0.0,0.0014967551628176665,4.0,0.0,34.0,27.0,46.8686
002184,海得控制,2015,38.0,2007-11-16,上海市,正常上市,0.0,5.686381457245898,11.026131293817718,-5.225139993292693e-06,0.0,0.0010778214032111974,9.0,0.0,30.0,19.0,57.7296
002184,海得控制,2016,38.0,2007-11-16,上海市,正常上市,0.0,8.756893560568816,10.96938775510204,-4.5343258782202565e-06,0.0,0.0009353229744951716,8.0,0.0,68.0,20.0,52.443
002184,海得控制,2017,38.0,2007-11-16,上海市,正常上市,0.0,10.22081640750462,13.44187807648618,-8.344250888211197e-06,0.0,0.0017212193764421279,17.0,0.0,76.0,16.0,53.3504
002184,海得控制,2018,38.0,2007-11-16,上海市,正常上市,2.772588722239781,12.48161916908631,15.860428231562251,0.899853906436056,0.0,0.0014176067919948376,14.0,13.0,82.0,15.0,54.0392
002184,海得控制,2019,38.0,2007-11-16,上海市,正常上市,3.044522437723423,14.861340339087972,20.083294770939382,0.8837174404815586,0.0,0.0019967659131591674,13.0,18.0,82.0,22.0,52.6157
002184,海得控制,2020,38.0,2007-11-16,上海市,正常上市,2.9444389791664403,16.17893257393734,17.570009033423666,1.1192878669318833,0.0,0.0011866961908614585,24.0,13.0,64.0,36.0,55.4576
002184,海得控制,2021,38.0,2007-11-16,上海市,正常上市,2.70805020110221,25.573896779074623,21.842696629213485,0.9834900751645899,0.0,0.0006847077571215495,62.0,6.0,82.0,36.0,55.1204
002184,海得控制,2022,38.0,2007-11-16,上海市,正常上市,2.8903717578961645,25.573896779074623,19.462025316455698,1.1603003764771416,0.0,0.000842391343307693,71.0,8.0,82.0,36.0,49.6919
002184,海得控制,2023,38.0,2007-11-16,上海市,正常上市,3.367295829986474,25.573896779074623,19.91362763915547,1.555696530963899,0.0,0.0015505076884579862,86.0,6.0,82.0,36.0,60.465
002190,成飞集成,2014,35.0,2007-12-03,四川省,正常上市,0.0,2.1488929663094423,2.2663877266387726,0.0,0.0,0.0,3.0,0.0,20.0,1.0,25.8786
002190,成飞集成,2015,35.0,2007-12-03,四川省,正常上市,0.0,1.4116153110481469,2.0372010628875112,0.0,0.0,0.0,0.0,0.0,16.0,1.0,34.3021
002190,成飞集成,2016,35.0,2007-12-03,四川省,正常上市,0.0,0.6541250887290571,1.0341261633919339,-6.874465298993917e-06,0.0,0.0014180377644234456,0.0,0.0,8.0,0.0,34.825
002190,成飞集成,2017,35.0,2007-12-03,四川省,正常上市,0.0,0.49111539021075473,0.8183306055646482,-8.527211988434558e-06,0.0,0.0017589598752668378,0.0,0.0,6.0,0.0,34.3521
002190,成飞集成,2018,35.0,2007-12-03,四川省,正常上市,0.0,0.9231558342155024,1.2994350282485876,-8.640158127292988e-06,0.0,0.0017822579622133975,0.0,0.0,10.0,1.0,36.8742
002190,*ST 集成,2019,35.0,2007-12-03,四川省,正常上市,0.0,1.2262063908489818,1.5456989247311828,-1.1091705029966994e-05,0.0,0.0022879534509601136,0.0,0.0,15.0,0.0,37.8485
002190,成飞集成,2020,36.0,2007-12-03,四川省,正常上市,0.0,0.48146266272492144,1.5776699029126213,-1.1122323058826513e-05,0.0,0.0022942692179771292,0.0,0.0,2.0,3.0,39.5413
002190,成飞集成,2021,36.0,2007-12-03,四川省,正常上市,0.0,1.3046011142487735,2.480270574971815,-6.2586886866551695e-06,0.0,0.0012910177777383906,1.0,0.0,13.0,1.0,43.3275
002190,成飞集成,2022,36.0,2007-12-03,四川省,正常上市,0.0,1.768493870566142,2.7027027027027026,-9.143825872599013e-06,0.0,0.0018861525711032668,2.0,0.0,17.0,1.0,41.539
002190,成飞集成,2023,36.0,2007-12-03,四川省,正常上市,0.0,2.015292701253747,2.338041889917194,-2.1429920129989323e-05,0.0,0.004420479951706269,2.0,0.0,20.0,1.0,39.055
002191,劲嘉股份,2014,23.0,2007-12-05,广东省,正常上市,1.0986122886681098,1.006035235599398,1.276595744680851,0.27011915885530935,0.0,0.0,3.0,0.0,6.0,1.0,31.9328
